region,arm,protocol,low_conf_frac,n_matched,TUR_mean,TUR_median,TUR_aggregate,CE_mean,CE_median,OPR,UPR,RSD_mean,RSD_median,FCE_mean,FCE_median,TUR_actual_observed,collision_rate_many_to_one
Sydney_North_Sydney_and_Hornsby,Uni,multi,0.07692307692307693,12,78.09313658622693,75.39126151931421,74.71315149317434,45.717282111909526,32.64145574371646,0.16666666666666666,0.08333333333333333,28.296168872477793,22.551808851947094,50.34031376561189,32.64145574371646,100.0,
Sydney_North_Sydney_and_Hornsby,Uni,1to1,0.07692307692307693,12,71.21076214971013,74.46002827535284,66.3460653643602,97.5607853424121,34.30047941747128,0.16666666666666666,0.08333333333333333,55.48559495773318,25.32661066063617,102.1838169961145,57.15771163495717,100.0,0.23076923076923078
Sydney_North_Sydney_and_Hornsby,LU,multi,0.07692307692307693,12,72.40007655129612,74.28712970479103,66.7874296046126,81.92260590388862,34.6266820594123,0.16666666666666666,0.16666666666666666,45.12315235736995,20.284440449960698,90.98893908549842,64.1227312052409,100.0,
Sydney_North_Sydney_and_Hornsby,LU,1to1,0.15384615384615385,11,77.29723402160404,75.04094674069196,66.40178119838089,92.35984495099477,49.523400156729636,0.18181818181818182,0.18181818181818182,50.69264528977962,24.493299215030508,97.67818160847074,67.25756399500692,100.0,0.23076923076923078
Sydney_North_Sydney_and_Hornsby,LU-soft,multi,0.07692307692307693,12,76.750274321287,73.55412525857194,70.84693672924017,46.258755097277025,35.95453569708075,0.08333333333333333,0.16666666666666666,20.316400350485228,13.47674565376765,49.14125595908666,51.78857422331622,100.0,
Sydney_North_Sydney_and_Hornsby,LU-soft,1to1,0.15384615384615385,11,76.74914209555408,73.64988161495309,66.05130441757623,85.80500812668897,50.99992266412324,0.18181818181818182,0.18181818181818182,44.23492688074124,24.97774636192734,87.2061986072919,67.61053979184459,100.0,0.23076923076923078
Sydney_North_Sydney_and_Hornsby,GNN-42,multi,0.07692307692307693,12,95.97551509525306,96.96632449711207,75.53935205013401,51.733295825391245,39.92677270074685,0.25,0.4166666666666667,40.53628206683159,38.07524610956011,58.85407208352427,67.18726203455908,100.0,
Sydney_North_Sydney_and_Hornsby,GNN-42,1to1,0.07692307692307693,12,79.74489612680816,73.47398248033093,61.44325905894888,104.75425694191408,45.19617128925252,0.25,0.25,63.60978963882943,35.88375342994478,105.02395950308373,50.118593530743865,100.0,0.3076923076923077
Sydney_North_Sydney_and_Hornsby,GNN-123,multi,0.07692307692307693,12,82.06846373073635,67.72823703147102,70.49529158812196,75.26506127478427,53.61442623703539,0.08333333333333333,0.25,45.58838384500813,31.380946527680493,82.14175269555419,65.64370610451601,100.0,
Sydney_North_Sydney_and_Hornsby,GNN-123,1to1,0.07692307692307693,12,73.1328360809725,62.16605231904332,61.92630900250747,91.74413396366386,61.13428542787076,0.16666666666666666,0.16666666666666666,46.136334735383834,31.45550272019384,94.65664566953775,71.40505195660465,100.0,0.3076923076923077
Sydney_North_Sydney_and_Hornsby,GNN-456,multi,0.07692307692307693,12,94.04767486398156,75.50025738010507,73.62350769972896,56.03445245954933,55.45761303111623,0.16666666666666666,0.3333333333333333,35.336477130567296,32.62098224337008,62.64579135952767,68.99556662747534,100.0,
Sydney_North_Sydney_and_Hornsby,GNN-456,1to1,0.07692307692307693,12,82.80339358485408,62.99647503196765,61.739111035653224,107.67054668998965,58.899322898494916,0.25,0.25,59.34346255621919,37.35879447088139,110.00721402872439,69.87956733246774,100.0,0.3076923076923077
