country,region,arm,radius_km,centres,mae_decision,mae_representation,mean_G_mva,zero_station_share,n_stations_mean,n_stations_median,effective_cand_share,n_candidates
au,Newcastle_and_Lake_Macquarie,LU-soft,7.5,station,66.90004234788238,53.178027500887474,178.463624,0.0,7.08,8.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Ref,7.5,station,20.34183740486959,0.0,178.463624,0.0,7.08,8.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,7.5,station,59.1612736848259,48.57344216875624,178.463624,0.0,7.08,8.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,7.5,station,57.15087929978703,43.956287200705326,178.463624,0.0,7.08,8.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,7.5,station,56.26532266400525,43.30516670678044,178.463624,0.0,7.08,8.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Uni,10.0,station,77.92257776480231,62.149747263492316,258.57554,0.0,10.52,12.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU,10.0,station,79.07053467067703,63.6214060768044,258.57554,0.0,10.52,12.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU-soft,10.0,station,78.92971391402435,63.46531054925787,258.57554,0.0,10.52,12.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Ref,10.0,station,24.163016493740074,0.0,258.57554,0.0,10.52,12.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,10.0,station,71.43859311985346,56.744967586842215,258.57554,0.0,10.52,12.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,10.0,station,70.6858121019711,54.341047751773495,258.57554,0.0,10.52,12.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,10.0,station,69.46386477548332,54.179126666615026,258.57554,0.0,10.52,12.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Uni,15.0,station,83.25743193813395,64.85305964935017,398.34801999999996,0.0,16.68,19.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU,15.0,station,85.37697207228675,67.06379548224506,398.34801999999996,0.0,16.68,19.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU-soft,15.0,station,85.16976860106745,66.85525498115588,398.34801999999996,0.0,16.68,19.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Ref,15.0,station,22.687485985984623,0.0,398.34801999999996,0.0,16.68,19.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,15.0,station,72.90761591464351,54.671698268212225,398.34801999999996,0.0,16.68,19.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,15.0,station,74.8427755826424,56.567667095465886,398.34801999999996,0.0,16.68,19.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,15.0,station,72.44313852418142,54.28802591495725,398.34801999999996,0.0,16.68,19.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Uni,20.0,station,61.96777783877834,51.57779916414691,467.104232,0.0,19.96,22.0,1.0,25
