country,region,arm,radius_km,centres,mae_decision,mae_representation,mean_G_mva,zero_station_share,n_stations_mean,n_stations_median,effective_cand_share,n_candidates
uk,TLG2,GNN-oof-456,15.0,station,26.050876041766674,20.02461479187765,137.86536737220544,0.0,10.395833333333334,10.0,1.0,96
uk,TLG2,Uni,20.0,station,45.53487995791122,37.54324318251033,219.81630248165902,0.0,16.479166666666668,18.0,1.0,96
uk,TLG2,LU,20.0,station,45.462950394665654,37.64249822064428,219.81630248165902,0.0,16.479166666666668,18.0,1.0,96
uk,TLG2,LU-soft,20.0,station,38.261622359764715,33.78592098993809,219.81630248165902,0.0,16.479166666666668,18.0,1.0,96
uk,TLG2,Ref,20.0,station,17.775660179075235,0.0,219.81630248165902,0.0,16.479166666666668,18.0,1.0,96
uk,TLG2,GNN-oof-42,20.0,station,25.53429923170009,20.161848047531695,219.81630248165902,0.0,16.479166666666668,18.0,1.0,96
uk,TLG2,GNN-oof-123,20.0,station,27.00824825134386,22.59760860854948,219.81630248165902,0.0,16.479166666666668,18.0,1.0,96
uk,TLG2,GNN-oof-456,20.0,station,31.319912699057053,27.689716395641607,219.81630248165902,0.0,16.479166666666668,18.0,1.0,96
uk,TLE4,Uni,1.0,station,15.37721890192051,6.873450180181104,18.51089683765051,0.0,1.4635761589403973,1.0,1.0,151
uk,TLE4,LU,1.0,station,14.34619352516516,6.341253203999189,18.51089683765051,0.0,1.4635761589403973,1.0,1.0,151
uk,TLE4,LU-soft,1.0,station,13.086310741301986,6.082813965205538,18.51089683765051,0.0,1.4635761589403973,1.0,1.0,151
uk,TLE4,Ref,1.0,station,9.781115821928992,0.0,18.51089683765051,0.0,1.4635761589403973,1.0,1.0,151
uk,TLE4,GNN-oof-42,1.0,station,10.197421067123143,4.540276508919975,18.51089683765051,0.0,1.4635761589403973,1.0,1.0,151
uk,TLE4,GNN-oof-123,1.0,station,10.435439015864198,4.468573820058433,18.51089683765051,0.0,1.4635761589403973,1.0,1.0,151
uk,TLE4,GNN-oof-456,1.0,station,10.020765169104951,4.423675488057546,18.51089683765051,0.0,1.4635761589403973,1.0,1.0,151
uk,TLE4,Uni,2.0,station,28.54170120205802,23.211761765488514,39.30009363884243,0.0,3.0927152317880795,2.0,1.0,151
uk,TLE4,LU,2.0,station,25.76940589331532,20.459372688140682,39.30009363884243,0.0,3.0927152317880795,2.0,1.0,151
uk,TLE4,LU-soft,2.0,station,22.93642066124673,17.469524719339454,39.30009363884243,0.0,3.0927152317880795,2.0,1.0,151
