arm,region,seed,in_sample,corr,rmse,mae
GNNpriorN,TLG2,123.0,False,0.7260954396523133,9.636773132233186,6.168966880916226
GNNpriorP,TLG2,123.0,False,0.7093475923964704,9.924778594028819,6.354130927011556
GNNpriorNP,TLG2,123.0,False,0.6895291502787703,10.388677038936377,6.569544496166365
MLP,TLG2,123.0,False,0.7010055522586678,10.634064717255121,6.808760880215864
MLPfusion,TLG2,123.0,False,0.5687056521908405,14.552819120314705,9.597983631817973
MLPpriorN,TLG2,123.0,False,0.7579765188796307,9.41830323824983,6.023639270923401
MLPpriorP,TLG2,123.0,False,0.7540056439272733,9.428653640652888,6.125153485627948
MLPpriorNP,TLG2,123.0,False,0.7382757235374334,10.23012432787508,6.495444537891572
GNNpostN,TLG2,123.0,False,0.7235587820649622,10.818760426577619,6.504339801820386
GNNaddN,TLG2,123.0,False,0.8084848460958478,9.333502894015243,6.188432171755205
GNNpostP,TLG2,123.0,False,0.5847533709554509,12.963782311692608,7.600419875106842
GNNaddP,TLG2,123.0,False,0.671304640933031,10.024400241528864,7.1778017142310135
GNNpostNP,TLG2,123.0,False,0.5459099024200694,16.03696608413627,9.082097597255006
GNNaddNP,TLG2,123.0,False,0.7459852815846435,8.982176614737536,6.016509614469734
MLPpostN,TLG2,123.0,False,0.7289161728454966,11.277879178061015,7.042768754495427
MLPaddN,TLG2,123.0,False,0.814146238881446,9.219650473299545,5.935628912837736
MLPpostP,TLG2,123.0,False,0.6073530867433587,12.063763258687667,8.058727329344487
MLPaddP,TLG2,123.0,False,0.6329149313113195,10.442567754438318,7.635365454028917
MLPpostNP,TLG2,123.0,False,0.5936058225741023,13.834740796089262,8.8143735412346
MLPaddNP,TLG2,123.0,False,0.744569860645079,8.985198508903736,6.09983510493683
GNN,TLF2,123.0,False,0.23560641325196732,9.85976697469067,7.319652593662342
GNNonehot,TLF2,123.0,False,0.11950213563737126,9.434384407812852,6.970554378603825
GNNfusion,TLF2,123.0,False,0.2919504479647919,15.247089299000837,10.277742617657696
GNNpriorN,TLF2,123.0,False,0.25346240924685554,10.650862176620691,7.446103257107177
GNNpriorP,TLF2,123.0,False,0.27910601966193294,10.24564299401748,7.282926943204583
GNNpriorNP,TLF2,123.0,False,0.30589982119514314,10.224016738530464,7.14808469534388
MLP,TLF2,123.0,False,0.349990455541029,8.60697783062206,6.594583135221015
MLPfusion,TLF2,123.0,False,0.2517989284817633,15.086949543507105,9.384917537394157
MLPpriorN,TLF2,123.0,False,0.43159016397237504,8.505206131113795,6.058863597761772
MLPpriorP,TLF2,123.0,False,0.4542157230432329,8.231866752120798,5.94666519127523
MLPpriorNP,TLF2,123.0,False,0.45432027306718675,8.393519629247473,6.156858782230189
GNNpostN,TLF2,123.0,False,0.35852355214818,10.936987780612359,7.368629238635289
GNNaddN,TLF2,123.0,False,0.45714579874587397,10.070122359008131,7.015620411243774
GNNpostP,TLF2,123.0,False,0.4466625609465594,9.849088198206621,6.80970639152246
GNNaddP,TLF2,123.0,False,0.4784261836477715,6.364912204333665,4.747398765539548
GNNpostNP,TLF2,123.0,False,0.4431414104192237,12.566200414912226,8.612497743139198
GNNaddNP,TLF2,123.0,False,0.547075272292267,7.062820029651165,5.317476218546469
MLPpostN,TLF2,123.0,False,0.4916352809905483,8.338727189433982,6.338308807342731
MLPaddN,TLF2,123.0,False,0.48006916849144543,9.224200595206444,6.4392461021507845
MLPpostP,TLF2,123.0,False,0.5573681100146821,7.8684288289281135,5.810117160832546
MLPaddP,TLF2,123.0,False,0.5092850480540678,5.875600569455419,4.572919673276912
MLPpostNP,TLF2,123.0,False,0.5717147802466616,9.151039949848228,6.991405477371516
MLPaddNP,TLF2,123.0,False,0.6027846236506759,6.032439897889401,4.546930160118528
GNN,TLD6,123.0,False,0.4372415341881584,6.497891348742994,4.8820179916074435
GNNonehot,TLD6,123.0,False,0.34318253103661933,6.3015821736724,4.893047067755441
GNNfusion,TLD6,123.0,False,0.37254134878885115,10.397787614549982,6.819891633839894
GNNpriorN,TLD6,123.0,False,0.4736454797830152,6.404254487602466,4.720646003867354
GNNpriorP,TLD6,123.0,False,0.5011456503616565,6.141759571442804,4.441496162869184
GNNpriorNP,TLD6,123.0,False,0.5067442567876399,6.344160031724789,4.62845036232125
MLP,TLD6,123.0,False,0.4608334740399471,6.075146237744971,4.541501253366012
MLPfusion,TLD6,123.0,False,0.32615938306429465,9.753923580267818,6.236314881567493
MLPpriorN,TLD6,123.0,False,0.5508900712558535,5.478678346432611,3.97915639284523
MLPpriorP,TLD6,123.0,False,0.5588449667720146,5.403067542000202,3.9095778813182056
MLPpriorNP,TLD6,123.0,False,0.5947753381642092,5.139996311065916,3.7741233892444654
GNNpostN,TLD6,123.0,False,0.4927248416536873,7.135251038943559,5.032022847624864
GNNaddN,TLD6,123.0,False,0.5464419949671295,6.142879324958536,4.392856290506134
GNNpostP,TLD6,123.0,False,0.3652576553621453,7.926171689056343,5.5690126704141205
GNNaddP,TLD6,123.0,False,0.39415386981738243,5.6377260152701565,4.41335460470684
GNNpostNP,TLD6,123.0,False,0.3766633085946178,9.384844803053058,6.343691800548188
GNNaddNP,TLD6,123.0,False,0.4872966307049627,5.60281713874795,4.063629408254307
MLPpostN,TLD6,123.0,False,0.5398870392742504,5.990681528980537,4.281319628602531
MLPaddN,TLD6,123.0,False,0.5572182288558767,5.847745122988966,4.218353292419881
MLPpostP,TLD6,123.0,False,0.427852765232993,6.763134584772465,4.814054391875147
MLPaddP,TLD6,123.0,False,0.4020266082573581,5.5609845136151685,4.434974024654153
MLPpostNP,TLD6,123.0,False,0.4534408094639327,7.362204601837523,5.074556439260238
MLPaddNP,TLD6,123.0,False,0.5168267353109502,5.293732486691085,3.908297604074492
GNN,TLG1,123.0,False,0.4403683334785842,12.081040934382651,8.542068853701917
GNNonehot,TLG1,123.0,False,0.5312041458221073,10.344874507298115,7.691887815499161
GNNfusion,TLG1,123.0,False,0.6575002220326732,12.816468868938545,8.578620726509318
GNNpriorN,TLG1,123.0,False,0.4550240411398825,11.987216231030839,8.66854720116305
GNNpriorP,TLG1,123.0,False,0.4261906378180436,12.567540101765942,8.85364845999075
GNNpriorNP,TLG1,123.0,False,0.4770564995300659,11.339136370715414,8.191410529043212
MLP,TLG1,123.0,False,0.5382011947051548,13.354670124627432,8.046378771261015
MLPfusion,TLG1,123.0,False,0.41291395661020497,17.811899310142564,11.48990255595837
MLPpriorN,TLG1,123.0,False,0.5032538544304048,13.700342152845465,8.16585364672704
MLPpriorP,TLG1,123.0,False,0.5320708604397177,13.542390124613844,8.04699440584934
MLPpriorNP,TLG1,123.0,False,0.5624851738723228,11.881211543874008,7.543742747038344
GNNpostN,TLG1,123.0,False,0.49325676680982766,13.648769941808926,8.464206867329095
GNNaddN,TLG1,123.0,False,0.6314764205341363,11.474481257464847,7.837592141583788
GNNpostP,TLG1,123.0,False,0.6166912023788396,12.193567804527213,8.692886667580444
GNNaddP,TLG1,123.0,False,0.6365636295788282,8.383081604774931,6.223012713220269
GNNpostNP,TLG1,123.0,False,0.5942976842728707,15.491010601318294,11.272923120821982
GNNaddNP,TLG1,123.0,False,0.7142639157988658,7.982709617547241,5.865649389583908
MLPpostN,TLG1,123.0,False,0.5395607900641273,16.350090683252834,9.479601811412998
MLPaddN,TLG1,123.0,False,0.6351973888599989,11.560480782674215,7.843929710624854
MLPpostP,TLG1,123.0,False,0.6237301687221602,16.032883393999583,9.993485542181473
MLPaddP,TLG1,123.0,False,0.6287867761735627,8.45213970124014,6.34649527478615
MLPpostNP,TLG1,123.0,False,0.5920116931330157,18.885008506495335,12.172148080782655
MLPaddNP,TLG1,123.0,False,0.719942479143581,7.9711537062638875,5.682801499769729
GNN,TLE4,123.0,False,0.10605319588397252,8.35467901974887,6.0796243118495275
GNNonehot,TLE4,123.0,False,0.12033228189253327,7.466704107780756,5.770237066493642
GNNfusion,TLE4,123.0,False,0.34639669758870795,9.193680844479807,6.775248325471197
GNNpriorN,TLE4,123.0,False,0.16652420110395072,8.020521056607691,5.859810709542678
GNNpriorP,TLE4,123.0,False,0.15872337480521445,7.886055123780372,5.847329193925438
GNNpriorNP,TLE4,123.0,False,0.14695363681952683,7.7911499779372795,5.732211400655277
MLP,TLE4,123.0,False,0.20874411628362483,11.150326361763586,6.131838255744729
MLPfusion,TLE4,123.0,False,0.2062573352902135,11.109706042678875,8.732783848440752
MLPpriorN,TLE4,123.0,False,0.2386506946281708,7.586621514144512,5.673122689254457
MLPpriorP,TLE4,123.0,False,0.2477263636561131,7.458649909724815,5.601551086415356
MLPpriorNP,TLE4,123.0,False,0.27910618559437333,7.045887649302365,5.130428264132791
GNNpostN,TLE4,123.0,False,0.20517019781829537,7.997025218006473,5.668019469243613
GNNaddN,TLE4,123.0,False,0.38957777963359586,7.102107787941644,5.242428524373355
GNNpostP,TLE4,123.0,False,0.2457092930537698,7.586925765211968,5.502512818955757
GNNaddP,TLE4,123.0,False,0.3156717374627052,5.598635666088136,4.073795390494009
GNNpostNP,TLE4,123.0,False,0.2519453525697915,8.63447751125336,6.480695849423197
GNNaddNP,TLE4,123.0,False,0.3533774553039279,6.173005778878079,4.5446917538749485
MLPpostN,TLE4,123.0,False,0.22561202962347848,13.042472811998003,6.396193432747803
MLPaddN,TLE4,123.0,False,0.4089751070771222,6.949251729995067,5.29915106222626
MLPpostP,TLE4,123.0,False,0.19615044605324597,14.352689332325767,6.606418860478272
MLPaddP,TLE4,123.0,False,0.33034246714098175,5.221146689207183,3.9078707855058123
MLPpostNP,TLE4,123.0,False,0.1962462180103409,16.705323088840824,7.5723959793376086
MLPaddNP,TLE4,123.0,False,0.36723123486964165,5.898352128820129,4.5305565427717776
GNN,TLH2,123.0,False,0.42670788581174196,6.99461413441837,5.3070864626823075
GNNonehot,TLH2,123.0,False,0.40341725125598576,6.543432952173937,5.141976606098535
GNNfusion,TLH2,123.0,False,0.36047332500020507,9.538028412062278,7.594554403729724
GNNpriorN,TLH2,123.0,False,0.37127087338428305,7.760004263854836,6.0401710204703445
GNNpriorP,TLH2,123.0,False,0.3651200383202887,7.574852442439645,5.886777034063892
GNNpriorNP,TLH2,123.0,False,0.3640523556706168,7.481617004901319,5.834046290767506
MLP,TLH2,123.0,False,0.41302846941585253,7.624828626826249,5.7430286709086555
MLPfusion,TLH2,123.0,False,0.28172354157560914,10.106657777894561,7.471744313620592
MLPpriorN,TLH2,123.0,False,0.4783620142775077,7.1976666616435905,5.490196865370475
MLPpriorP,TLH2,123.0,False,0.4637651594614113,7.312459206315395,5.568713267010148
MLPpriorNP,TLH2,123.0,False,0.4002686115984512,7.735652054162883,5.831990318281332
GNNpostN,TLH2,123.0,False,0.47045166688683654,8.372099663624041,6.097584460489201
GNNaddN,TLH2,123.0,False,0.4448230557583711,8.4686845365761,6.611578036482186
GNNpostP,TLH2,123.0,False,0.31168362512272274,9.024223063472098,6.180174977864638
GNNaddP,TLH2,123.0,False,0.3993046874181446,5.782247847722867,4.348360271778963
GNNpostNP,TLH2,123.0,False,0.32721023683464195,11.391415313717527,7.347029600654877
GNNaddNP,TLH2,123.0,False,0.3968355626710735,7.093127270112069,5.35923991392869
MLPpostN,TLH2,123.0,False,0.48318065402869576,9.236783240026105,6.311855579520251
MLPaddN,TLH2,123.0,False,0.4451417493111585,8.464599091347399,6.6368123302572535
MLPpostP,TLH2,123.0,False,0.3714983073581058,8.83782426848598,6.0885961456030016
MLPaddP,TLH2,123.0,False,0.36636063313882067,5.628632319343671,4.181223277616517
MLPpostNP,TLH2,123.0,False,0.40575325100928267,10.952326627970631,7.278912397793059
MLPaddNP,TLH2,123.0,False,0.3827888866992346,6.924129086023445,5.041017987618875
GNN,TLJ1,123.0,False,0.32467833670564356,10.758050960237883,7.258511812285871
GNNonehot,TLJ1,123.0,False,0.08276380392565175,10.963541653032902,8.020015566088995
GNNfusion,TLJ1,123.0,False,0.4566836426355802,12.459161832219474,8.530249314656762
GNNpriorN,TLJ1,123.0,False,0.3521023215218376,11.040898653720758,7.542092578758391
GNNpriorP,TLJ1,123.0,False,0.33532804587067694,10.616305875157632,7.454925329525933
GNNpriorNP,TLJ1,123.0,False,0.3008082654870628,10.584343169235632,7.627390866255972
MLP,TLJ1,123.0,False,0.14676543526082622,11.429448468662086,8.02729353166899
MLPfusion,TLJ1,123.0,False,0.35470556013678295,13.47579306964806,9.099384005088487
MLPpriorN,TLJ1,123.0,False,0.2381607807921402,11.8043818869382,7.317047367340799
MLPpriorP,TLJ1,123.0,False,0.20543221834688286,12.468135664333696,7.453327623468126
MLPpriorNP,TLJ1,123.0,False,0.2425709957809866,12.7320564186742,7.767919790818043
GNNpostN,TLJ1,123.0,False,0.4152437875434746,12.736457468707622,7.561332110726944
GNNaddN,TLJ1,123.0,False,0.5466646528495502,9.996495315621406,6.6068137187357605
GNNpostP,TLJ1,123.0,False,0.4904927874987923,10.558929499240211,7.050408907989843
GNNaddP,TLJ1,123.0,False,0.5070484127239201,7.3356725766365365,5.407328951251973
GNNpostNP,TLJ1,123.0,False,0.508368848617404,13.219156535366553,8.500688850191791
GNNaddNP,TLJ1,123.0,False,0.6234207589290999,7.4497436866209235,5.145436059972423
MLPpostN,TLJ1,123.0,False,0.359756539153907,10.993395426918978,7.703745066783898
MLPaddN,TLJ1,123.0,False,0.5237551875414861,9.60006422607121,6.325386926041205
MLPpostP,TLJ1,123.0,False,0.43161017272992264,10.589753627054597,7.697248337738181
MLPaddP,TLJ1,123.0,False,0.4606022154910421,7.29885554039485,5.554359729393365
MLPpostNP,TLJ1,123.0,False,0.5081599457922917,12.28206404323685,8.426874614225058
MLPaddNP,TLJ1,123.0,False,0.6435424721881613,6.5422721779644615,4.677666488722877
GNN,TLC1,123.0,False,0.21202722317557135,11.273637048928329,8.560380070033975
GNNonehot,TLC1,123.0,False,0.10626265352822875,12.766685555511808,8.434976320191277
GNNfusion,TLC1,123.0,False,0.04470181730655912,11.645986034001682,8.898647244064637
GNNpriorN,TLC1,123.0,False,0.14827446816579276,12.09330921227553,8.438294792609048
GNNpriorP,TLC1,123.0,False,0.1267097532077298,13.390402166007316,9.085657758749814
GNNpriorNP,TLC1,123.0,False,0.14435342643419316,12.677648727977253,8.741966358439335
MLP,TLC1,123.0,False,0.12432622746823097,12.004463021557195,8.629888360300264
MLPfusion,TLC1,123.0,False,0.07128409674275214,12.825178509581432,9.469386724133171
MLPpriorN,TLC1,123.0,False,0.1631238170131702,10.397174112068047,7.681652672406834
MLPpriorP,TLC1,123.0,False,0.1494138886925594,10.751163568231721,7.793083856259929
MLPpriorNP,TLC1,123.0,False,0.11047176219211985,12.343136732851729,7.976345001708936
GNNpostN,TLC1,123.0,False,0.2226275949050348,11.446500719527732,8.953024578456965
GNNaddN,TLC1,123.0,False,0.17793936049522285,10.82726897805148,8.114943287684959
GNNpostP,TLC1,123.0,False,0.19015251422963134,12.213878135804066,9.268920478189093
GNNaddP,TLC1,123.0,False,0.23891197958090496,7.5616610903837485,5.525830409188464
GNNpostNP,TLC1,123.0,False,0.1612746408097841,14.1060488108411,10.451117399032716
GNNaddNP,TLC1,123.0,False,0.14678101150211714,9.02621525187667,6.697834932825421
MLPpostN,TLC1,123.0,False,0.10230712481772015,13.257425736195627,8.881338358603974
MLPaddN,TLC1,123.0,False,0.13828468321813034,10.977622746870763,7.812988140147013
MLPpostP,TLC1,123.0,False,0.0568743601087187,12.31876446684707,8.446578622693776
MLPaddP,TLC1,123.0,False,0.2405937362778849,7.105943218725574,5.07442858338687
MLPpostNP,TLC1,123.0,False,0.02727729807594978,14.34548742397841,10.046144834873678
MLPaddNP,TLC1,123.0,False,0.10519085367507702,8.883982368116156,6.184862723514291
GNN,TLD4,123.0,False,0.21266449393118733,6.600800685200522,5.053303420812957
GNNonehot,TLD4,123.0,False,0.07792662544268156,6.9957644953507,5.0673395574354645
GNNfusion,TLD4,123.0,False,0.42135565765943567,6.665210790435887,5.095451424769629
GNNpriorN,TLD4,123.0,False,0.2925392448303484,6.0740164029056585,4.698536110888312
GNNpriorP,TLD4,123.0,False,0.32173134400655357,5.902658179885973,4.575132371745931
GNNpriorNP,TLD4,123.0,False,0.2564313672528802,6.187126378808622,4.6731902849859495
MLP,TLD4,123.0,False,0.3464344825080502,5.702756619935672,4.390487179194079
MLPfusion,TLD4,123.0,False,0.2870064533399026,8.353103825603664,5.906570069018339
MLPpriorN,TLD4,123.0,False,0.4260297071403714,5.007581288220734,3.7969458894154458
MLPpriorP,TLD4,123.0,False,0.41647472457852186,5.080232433407308,3.865668318225685
MLPpriorNP,TLD4,123.0,False,0.3689706499554239,5.5548524920727775,4.080020373058176
GNNpostN,TLD4,123.0,False,0.32200387181013207,6.643401670088494,5.062493287965534
GNNaddN,TLD4,123.0,False,0.5307847013936255,5.206058255182112,4.021920546876649
GNNpostP,TLD4,123.0,False,0.30635811660009454,7.080606457732992,5.2543232584213655
GNNaddP,TLD4,123.0,False,0.3131420115830273,4.534480888774786,3.5257568217260276
GNNpostNP,TLD4,123.0,False,0.31745968392703405,8.185926188364384,6.031442299124504
GNNaddNP,TLD4,123.0,False,0.45119470671357725,4.503155760334518,3.520165424375582
MLPpostN,TLD4,123.0,False,0.4219866216882544,5.703928584458384,4.40723893487255
MLPaddN,TLD4,123.0,False,0.5914259818323707,4.659086106723822,3.536448331141079
MLPpostP,TLD4,123.0,False,0.3316644440924837,6.264671763700569,4.832525810482511
MLPaddP,TLD4,123.0,False,0.4115418739914214,3.8236447389165797,2.9778113346851813
MLPpostNP,TLD4,123.0,False,0.33911776493258766,7.0893619675316355,5.434509910044659
MLPaddNP,TLD4,123.0,False,0.5586560934022364,3.6647049641252343,2.906738324236831
GNN,TLH3,123.0,False,0.30438042510632496,7.680674638865176,5.3853093308283375
GNNonehot,TLH3,123.0,False,0.3476847940306846,7.420292683481376,4.97388585896452
GNNfusion,TLH3,123.0,False,0.2692496296898522,10.279700878572791,7.22454041232683
GNNpriorN,TLH3,123.0,False,0.35117670408973484,7.760115814551712,5.4889036780442675
GNNpriorP,TLH3,123.0,False,0.35184609056948046,7.58211876276808,5.453641147564287
GNNpriorNP,TLH3,123.0,False,0.34853740894049984,7.583288888862492,5.388104227184064
MLP,TLH3,123.0,False,0.42723986122417085,7.567086349919197,5.367739357405863
MLPfusion,TLH3,123.0,False,0.24196887447823098,12.078977285646573,7.699065680324679
MLPpriorN,TLH3,123.0,False,0.37649716548634793,9.759443012679187,6.319499966777695
MLPpriorP,TLH3,123.0,False,0.3717904837742039,9.982299275037882,6.4679771888187725
MLPpriorNP,TLH3,123.0,False,0.4020666381175161,8.823051778830639,5.769429753888587
GNNpostN,TLH3,123.0,False,0.33328891079079326,8.509351675326606,5.843725010691499
GNNaddN,TLH3,123.0,False,0.37158591929666046,8.553510375908916,6.287260624204043
GNNpostP,TLH3,123.0,False,0.3036020219806594,8.656427367966282,5.939705826190514
GNNaddP,TLH3,123.0,False,0.27683389409895676,7.05899626306586,4.898955010630154
GNNpostNP,TLH3,123.0,False,0.3002542106807692,10.534895697810635,7.042368582167077
GNNaddNP,TLH3,123.0,False,0.32790089354013574,7.717500906984148,5.620154621575084
MLPpostN,TLH3,123.0,False,0.46416503276653426,8.38821732432128,6.172226953360791
MLPaddN,TLH3,123.0,False,0.41271684943537973,8.488134161911576,6.276492130145692
MLPpostP,TLH3,123.0,False,0.3983759965716676,9.118226666797172,6.362939067937313
MLPaddP,TLH3,123.0,False,0.36381170727605633,6.556016844031968,4.56346544245651
MLPpostNP,TLH3,123.0,False,0.40089989652042574,10.594656643209454,7.366866560358763
MLPaddNP,TLH3,123.0,False,0.38384091120142105,7.4096717291705305,5.518988771324162
GNN,TLH1,123.0,False,0.4788062521535165,6.73816873335998,4.636792372370842
GNNonehot,TLH1,123.0,False,0.49781877758187126,6.017018405827873,4.514059612704266
GNNfusion,TLH1,123.0,False,0.41502039778727245,9.656275455239426,6.557003547582641
GNNpriorN,TLH1,123.0,False,0.5035515441334797,6.791033369798317,5.026737167331878
GNNpriorP,TLH1,123.0,False,0.48831617234594793,6.913815107573463,5.098415578094275
GNNpriorNP,TLH1,123.0,False,0.477619007242871,6.88326700358389,5.145044170154008
MLP,TLH1,123.0,False,0.502646506606607,7.338130600311306,4.990577554127918
MLPfusion,TLH1,123.0,False,0.4363818656151929,9.301908739936346,6.606537715492086
MLPpriorN,TLH1,123.0,False,0.4466127263419676,15.953005622533096,5.191768815658895
MLPpriorP,TLH1,123.0,False,0.46018378446266445,14.81132705178206,5.246522387999632
MLPpriorNP,TLH1,123.0,False,0.4179131534886117,21.05541431104317,5.979507264070749
GNNpostN,TLH1,123.0,False,0.48185177193647794,8.331982934835159,5.3625124582229455
GNNaddN,TLH1,123.0,False,0.5672645836619846,7.391215374660044,5.1309196773456645
GNNpostP,TLH1,123.0,False,0.33705049406256316,8.997370154081565,5.720793226438464
GNNaddP,TLH1,123.0,False,0.5357651165316989,5.4063659002730065,3.943533657290412
GNNpostNP,TLH1,123.0,False,0.3118624149898703,12.197272211933637,7.394389821103152
GNNaddNP,TLH1,123.0,False,0.5022744056243696,6.734262301311552,4.595545912987358
MLPpostN,TLH1,123.0,False,0.5159346999159082,8.960840231170307,5.646405484641217
MLPaddN,TLH1,123.0,False,0.5860685444146996,7.0188503851183475,4.585549544744401
MLPpostP,TLH1,123.0,False,0.32959684731889527,10.941268456594743,6.337725699415779
MLPaddP,TLH1,123.0,False,0.5800783329552969,5.045274649506928,3.535190213784198
MLPpostNP,TLH1,123.0,False,0.3154659970657345,14.041060083058849,7.763276058510151
MLPaddNP,TLH1,123.0,False,0.5236824116923189,6.395915720176417,4.157783127280068
GNN,TLE3,123.0,False,-0.025075092289032694,9.597765611890548,6.467543119510238
GNNonehot,TLE3,123.0,False,0.0017869306561281023,7.639839843968247,5.761793932546811
GNNfusion,TLE3,123.0,False,0.10730542002712007,10.592394714948787,7.181322345735894
GNNpriorN,TLE3,123.0,False,0.04253420045500059,7.764911120369367,5.918844165783333
GNNpriorP,TLE3,123.0,False,0.08238397266100608,7.5014753917450605,5.751391716462511
GNNpriorNP,TLE3,123.0,False,0.0823422463632391,7.474928034534581,5.699124962660395
MLP,TLE3,123.0,False,0.11913881878117116,8.580180682146347,6.458938932405105
MLPfusion,TLE3,123.0,False,0.1044103193190157,11.616843995617225,8.214031567899045
MLPpriorN,TLE3,123.0,False,0.1228735430089339,6.956589711816085,5.31686128963712
MLPpriorP,TLE3,123.0,False,0.11858224176437854,7.0679808770604895,5.33830736439868
MLPpriorNP,TLE3,123.0,False,0.09987953046863997,7.160944765417543,5.422442989383614
GNNpostN,TLE3,123.0,False,0.06432585217723877,8.133783040447481,6.065387122572399
GNNaddN,TLE3,123.0,False,0.22097784222946382,6.910959814388305,5.122695214745886
GNNpostP,TLE3,123.0,False,0.14500115189694993,6.877949671612737,5.519165852437621
GNNaddP,TLE3,123.0,False,0.1901221931173939,5.12377633229325,4.0125141608831845
GNNpostNP,TLE3,123.0,False,0.16332014569548742,8.168303196493286,6.271493368749491
GNNaddNP,TLE3,123.0,False,0.2263424155679157,5.526250813446668,4.272340604126582
MLPpostN,TLE3,123.0,False,0.16334535092153837,8.895335672621977,6.47269049886549
MLPaddN,TLE3,123.0,False,0.2532184970095466,7.061878966966241,5.103941111515624
MLPpostP,TLE3,123.0,False,0.1755599884477873,8.743154994379125,6.587869874633937
MLPaddP,TLE3,123.0,False,0.1854533650526033,5.070282220764694,4.079702974737293
MLPpostNP,TLE3,123.0,False,0.19795677710740506,9.589094867215886,7.05415336382961
MLPaddNP,TLE3,123.0,False,0.24673347766898127,5.626340447965027,4.247873597874742
GNN,TLD3,123.0,False,0.10939915274810624,7.124832062983946,5.194115472434757
GNNonehot,TLD3,123.0,False,0.09885417372207378,6.622594458681822,4.978941557168522
GNNfusion,TLD3,123.0,False,0.003582469259177832,10.682673946939206,7.814448868530436
GNNpriorN,TLD3,123.0,False,0.1042733741114246,7.046008740177792,5.331170911721499
GNNpriorP,TLD3,123.0,False,0.1277194289122732,7.108536025763011,5.362194304645645
GNNpriorNP,TLD3,123.0,False,0.14638317574297066,7.208631914202163,5.462179261645922
MLP,TLD3,123.0,False,0.204119602432094,7.148977058590697,5.5781766835652835
MLPfusion,TLD3,123.0,False,0.03772505062202454,15.255395512240586,8.97299044915018
MLPpriorN,TLD3,123.0,False,0.17108531525056048,6.669104058576181,4.996571260864364
MLPpriorP,TLD3,123.0,False,0.16603069663681266,6.813625632159934,5.028846375008545
MLPpriorNP,TLD3,123.0,False,0.15650741225873646,7.202857186312465,5.460560914485325
GNNpostN,TLD3,123.0,False,0.13008969209733742,6.856938278268259,5.13704387840994
GNNaddN,TLD3,123.0,False,0.09539591819570767,7.75228741943833,5.868956874628297
GNNpostP,TLD3,123.0,False,0.15925629842491743,6.389160145695432,4.908763854484246
GNNaddP,TLD3,123.0,False,0.15374751563608144,5.4594735657635605,4.234878140244252
GNNpostNP,TLD3,123.0,False,0.1556089692341218,6.870808605157856,5.229722494151082
GNNaddNP,TLD3,123.0,False,0.15210996247764888,5.948423783376032,4.60041621234838
MLPpostN,TLD3,123.0,False,0.20693087003962443,7.198912680850421,5.639460029363879
MLPaddN,TLD3,123.0,False,0.10240286536120621,7.808615113338597,5.914305237670117
MLPpostP,TLD3,123.0,False,0.19181689937268917,7.474811145380699,5.752387004707221
MLPaddP,TLD3,123.0,False,0.17116058843481638,5.352884284556981,4.2010581194150545
MLPpostNP,TLD3,123.0,False,0.18690727235876728,7.826027226510564,6.025757324146842
MLPaddNP,TLD3,123.0,False,0.1759538594836472,5.841201514448601,4.610265645196011
GNN,TLH3,456.0,False,0.34138027017327927,7.639402861701216,5.389298643461692
GNNonehot,TLH3,456.0,False,0.37105346436505643,7.554483799149688,5.040276724596214
GNNfusion,TLH3,456.0,False,0.30728685869578826,9.485214758964629,6.681582440978706
GNNpriorN,TLH3,456.0,False,0.3420083003231702,8.095899292337887,5.879030603517398
GNNpriorP,TLH3,456.0,False,0.35598266619283503,8.008634293196927,5.755262703392533
GNNpriorNP,TLH3,456.0,False,0.3951762972966206,7.654325347869024,5.571293923537292
MLP,TLH3,456.0,False,0.019151756310632744,13.472366995200867,7.605746599045766
MLPfusion,TLH3,456.0,False,0.14376389097179826,10.521329850181193,7.314202489606281
MLPpriorN,TLH3,456.0,False,0.12258801357828432,10.753265858792778,6.594883288983024
MLPpriorP,TLH3,456.0,False,0.0990585710687039,11.394617379848603,6.815435866488793
MLPpriorNP,TLH3,456.0,False,0.1510214953966739,9.848774138957168,6.3826900726796385
GNNpostN,TLH3,456.0,False,0.3796294535401639,8.535806069143188,5.888947005675462
GNNaddN,TLH3,456.0,False,0.3858135844128099,8.552062669496973,6.2427539184559855
GNNpostP,TLH3,456.0,False,0.32419819635526026,8.668319352808053,5.954106413812493
GNNaddP,TLH3,456.0,False,0.3159503475885429,6.908033245401545,4.7590883975031915
GNNpostNP,TLH3,456.0,False,0.33695464628328886,10.34069197932117,7.080872216381239
GNNaddNP,TLH3,456.0,False,0.35194194671571716,7.6221859297557675,5.48122815595767
MLPpostN,TLH3,456.0,False,0.1550862148952001,12.183130079844197,7.219331396390257
MLPaddN,TLH3,456.0,False,0.35763823348281204,8.976349707037997,6.53043022124775
MLPpostP,TLH3,456.0,False,0.11498148189294695,12.267372200883555,7.6501050167097695
MLPaddP,TLH3,456.0,False,0.16825816674824537,7.1707672326217065,4.926560890383703
MLPpostNP,TLH3,456.0,False,0.22800760969910663,12.00152087283979,8.03292567158419
MLPaddNP,TLH3,456.0,False,0.29221623264121716,7.8707469142025195,5.73706180089886
GNN,TLC1,456.0,False,0.18191652816650172,11.13877326791984,8.273199988305857
GNNonehot,TLC1,456.0,False,0.1330126579806336,11.523395877583335,7.594199266462466
