country,region,arm,radius_km,dc_mw,eta,e_budget_mva,eps_max_mva,budget_realised,L_E,L_E_bound,L_S,L_S_bound,slack_E,slack_S,valid_E,valid_S
uk,TLH1,LU,10.0,100.0,0.9,403.039478264259,112.43676397579844,True,7858714.879481148,173238345.1548761,11915970.181615286,169238193.04807132,165379630.27539498,157322222.86645603,True,True
uk,TLH1,LU,10.0,300.0,0.9,403.039478264259,112.43676397579844,True,7927345.378236442,173306975.65363136,9403912.169845924,253483848.6472221,165379630.27539492,244079936.47737616,True,True
uk,TLH1,LU,10.0,500.0,0.9,403.039478264259,112.43676397579844,True,7927345.378236439,173306975.65363142,9421846.233076483,339241550.42892796,165379630.27539498,329819704.19585145,True,True
uk,TLH1,LU,10.0,100.0,1.0,472.2669116811131,112.43676397579844,True,7858714.879481148,203006141.52412334,11915970.181615286,199005989.41731858,195147426.6446422,187090019.2357033,True,True
uk,TLH1,LU,10.0,300.0,1.0,472.2669116811131,112.43676397579844,True,7927345.378236442,203074772.02287868,9403912.169845924,283251645.01646936,195147426.64464223,273847732.8466234,True,True
uk,TLH1,LU,10.0,500.0,1.0,472.2669116811131,112.43676397579844,True,7927345.378236439,203074772.02287868,9421846.233076483,369175425.24773926,195147426.64464223,359753579.01466274,True,True
uk,TLH1,LU-soft,10.0,100.0,0.5,209.30053397528022,112.46250251196267,True,8798553.11649912,89945369.49128751,11887056.981615297,85714695.88964137,81146816.37478839,73827638.90802607,True,True
uk,TLH1,LU-soft,10.0,300.0,0.5,209.30053397528022,112.46250251196267,True,8852413.234582081,89999229.60937048,9734360.719845876,170725729.41594216,81146816.3747884,160991368.6960963,True,True
uk,TLH1,LU-soft,10.0,500.0,0.5,209.30053397528022,112.46250251196267,True,8852413.234582081,89999229.60937048,9752294.783076465,173931471.12778312,81146816.3747884,164179176.34470665,True,True
uk,TLH1,LU-soft,10.0,100.0,0.8,262.43093050785063,112.46250251196267,True,8798553.11649912,112791440.00029284,11887056.981615297,108560766.39864667,103992886.88379371,96673709.41703138,True,True
uk,TLH1,LU-soft,10.0,300.0,0.8,262.43093050785063,112.46250251196267,True,8852413.234582081,112845300.11837578,9734360.719845876,193665953.75690815,103992886.8837937,183931593.0370623,True,True
uk,TLH1,LU-soft,10.0,500.0,0.8,262.43093050785063,112.46250251196267,True,8852413.234582081,112845300.11837578,9752294.783076465,219623612.14579368,103992886.8837937,209871317.3627172,True,True
uk,TLH1,LU-soft,10.0,100.0,0.9,277.60024582495396,112.46250251196267,True,8798553.11649912,119314245.58664727,11887056.981615297,115083571.98500109,110515692.47014815,103196515.00338578,True,True
uk,TLH1,LU-soft,10.0,300.0,0.9,277.60024582495396,112.46250251196267,True,8852413.234582081,119368105.70473026,9734360.719845876,200188759.34326255,110515692.47014818,190454398.62341666,True,True
uk,TLH1,LU-soft,10.0,500.0,0.9,277.60024582495396,112.46250251196267,True,8852413.234582081,119368105.70473024,9752294.783076465,232669223.31850243,110515692.47014816,222916928.53542596,True,True
uk,TLH1,LU-soft,10.0,100.0,1.0,311.3863162596852,112.46250251196267,True,8798553.11649912,133842255.87358168,11887056.981615297,129611582.27193551,125043702.75708255,117724525.29032022,True,True
uk,TLH1,LU-soft,10.0,300.0,1.0,311.3863162596852,112.46250251196267,True,8852413.234582081,133896115.99166465,9734360.719845876,214837824.55700356,125043702.75708257,205103463.83715767,True,True
uk,TLH1,LU-soft,10.0,500.0,1.0,311.3863162596852,112.46250251196267,True,8852413.234582081,133896115.99166465,9752294.783076465,261725243.89237142,125043702.75708257,251972949.10929495,True,True
uk,TLH1,Ref,10.0,100.0,0.5,102.61417098788799,50.47385154531683,True,3052409.4480034085,44124093.52479184,323533.2899999991,55945435.40017458,41071684.076788425,55621902.11017458,True,True
uk,TLH1,Ref,10.0,300.0,0.5,102.61417098788799,50.47385154531683,True,3052409.448003409,44124093.52479184,323533.28999999166,78598652.22007112,41071684.076788425,78275118.93007113,True,True
uk,TLH1,Ref,10.0,500.0,0.5,102.61417098788799,50.47385154531683,True,3052409.4480034085,44124093.52479184,323533.28999999166,78587084.58701067,41071684.076788425,78263551.29701068,True,True
uk,TLH1,Ref,10.0,100.0,0.8,128.8148086451297,50.47385154531683,True,3052409.4480034085,55390367.71740577,323533.2899999991,67220676.6244038,52337958.26940236,66897143.334403805,True,True
uk,TLH1,Ref,10.0,300.0,0.8,128.8148086451297,50.47385154531683,True,3052409.448003409,55390367.71740577,323533.28999999166,101131200.60529897,52337958.26940236,100807667.31529897,True,True
uk,TLH1,Ref,10.0,500.0,0.8,128.8148086451297,50.47385154531683,True,3052409.4480034085,55390367.71740577,323533.28999999166,101119632.97223862,52337958.26940236,100796099.68223862,True,True
uk,TLH1,Ref,10.0,100.0,0.9,162.7239998415464,50.47385154531683,True,3052409.4480034085,69971319.93186496,323533.2899999991,81801628.838863,66918910.48386155,81478095.548863,True,True
uk,TLH1,Ref,10.0,300.0,0.9,162.7239998415464,50.47385154531683,True,3052409.448003409,69971319.93186499,323533.28999999166,130293105.03421739,66918910.48386158,129969571.7442174,True,True
uk,TLH1,Ref,10.0,500.0,0.9,162.7239998415464,50.47385154531683,True,3052409.4480034085,69971319.93186496,323533.28999999166,130281537.40115693,66918910.48386155,129958004.11115694,True,True
uk,TLH1,Ref,10.0,100.0,1.0,167.94309444102592,50.47385154531683,True,3052409.4480034085,72215530.60964115,323533.2899999991,84045839.5166392,69163121.16163774,83722306.22663921,True,True
uk,TLH1,Ref,10.0,300.0,1.0,167.94309444102592,50.47385154531683,True,3052409.448003409,72215530.60964118,323533.28999999166,134781526.38976973,69163121.16163777,134457993.09976974,True,True
uk,TLH1,Ref,10.0,500.0,1.0,167.94309444102592,50.47385154531683,True,3052409.4480034085,72215530.60964115,323533.28999999166,134769958.75670937,69163121.16163774,134446425.46670938,True,True
uk,TLH1,GNN-oof-42,10.0,100.0,0.5,163.7093276483742,64.81371648643706,True,4396868.184345144,70395010.8888009,6382858.7250000015,84150891.12309834,65998142.70445576,77768032.39809835,True,True
uk,TLH1,GNN-oof-42,10.0,300.0,0.5,163.7093276483742,64.81371648643706,True,4396868.184345144,70395010.8888009,6382858.725000009,133621697.05302314,65998142.70445576,127238838.32802314,True,True
uk,TLH1,GNN-oof-42,10.0,500.0,0.5,163.7093276483742,64.81371648643706,True,4396868.184345143,70395010.8888009,6382858.724999994,133603762.98979247,65998142.70445576,127220904.26479247,True,True
uk,TLH1,GNN-oof-42,10.0,100.0,0.8,214.6132331885113,64.81371648643706,True,4396868.184345144,92283690.27105987,6382858.7250000015,106039570.50535728,87886822.08671473,99656711.78035727,True,True
uk,TLH1,GNN-oof-42,10.0,300.0,0.8,214.6132331885113,64.81371648643706,True,4396868.184345144,92283690.27105989,6382858.725000009,177399055.81754103,87886822.08671474,171016197.09254104,True,True
uk,TLH1,GNN-oof-42,10.0,500.0,0.8,214.6132331885113,64.81371648643706,True,4396868.184345143,92283690.27105987,6382858.724999994,177381121.75431043,87886822.08671473,170998263.02931044,True,True
uk,TLH1,GNN-oof-42,10.0,100.0,0.9,246.956747091128,64.81371648643706,True,4396868.184345144,106191401.24918507,6382858.7250000015,119947281.48348244,101794533.06483993,113564422.75848243,True,True
uk,TLH1,GNN-oof-42,10.0,300.0,0.9,246.956747091128,64.81371648643706,True,4396868.184345144,106191401.24918507,6382858.725000009,204808231.632178,101794533.06483993,198425372.90717798,True,True
uk,TLH1,GNN-oof-42,10.0,500.0,0.9,246.956747091128,64.81371648643706,True,4396868.184345143,106191401.24918506,6382858.724999994,205196543.7105607,101794533.06483991,198813684.98556072,True,True
uk,TLH1,GNN-oof-42,10.0,100.0,1.0,254.9099646926123,64.81371648643706,True,4396868.184345144,109611284.81782334,6382858.7250000015,123367165.05212072,105214416.6334782,116984306.32712072,True,True
uk,TLH1,GNN-oof-42,10.0,300.0,1.0,254.9099646926123,64.81371648643706,True,4396868.184345144,109611284.81782335,6382858.725000009,209273011.22016004,105214416.63347821,202890152.49516004,True,True
uk,TLH1,GNN-oof-42,10.0,500.0,1.0,254.9099646926123,64.81371648643706,True,4396868.184345143,109611284.81782332,6382858.724999994,212036310.84783736,105214416.63347818,205653452.12283736,True,True
uk,TLH1,GNN-oof-123,10.0,100.0,0.5,150.71750977426248,72.1277760986412,True,4791938.369738697,64808529.20293285,9209230.665,79021864.43636754,60016590.83319415,69812633.77136755,True,True
uk,TLH1,GNN-oof-123,10.0,300.0,0.5,150.71750977426248,72.1277760986412,True,4791938.369738697,64808529.202932864,9209230.664999992,123765810.60467148,60016590.83319417,114556579.93967149,True,True
uk,TLH1,GNN-oof-123,10.0,500.0,0.5,150.71750977426248,72.1277760986412,True,4791938.369738696,64808529.202932864,9209230.664999962,123747876.54144087,60016590.83319417,114538645.87644091,True,True
uk,TLH1,GNN-oof-123,10.0,100.0,0.8,208.15704501836277,72.1277760986412,True,4791938.369738697,89507529.357896,9209230.665,103720864.59133068,84715590.9881573,94511633.92633069,True,True
uk,TLH1,GNN-oof-123,10.0,300.0,0.8,208.15704501836277,72.1277760986412,True,4791938.369738697,89507529.35789603,9209230.664999992,173163810.9145977,84715590.98815733,163954580.2495977,True,True
uk,TLH1,GNN-oof-123,10.0,500.0,0.8,208.15704501836277,72.1277760986412,True,4791938.369738696,89507529.357896,9209230.664999962,173145876.8513671,84715590.9881573,163936646.18636712,True,True
uk,TLH1,GNN-oof-123,10.0,100.0,0.9,244.95560217633138,72.1277760986412,True,4791938.369738697,105330908.93582247,9209230.665,119544244.16925716,100538970.56608377,110335013.50425717,True,True
uk,TLH1,GNN-oof-123,10.0,300.0,0.9,244.95560217633138,72.1277760986412,True,4791938.369738697,105330908.9358225,9209230.664999992,204717356.55940458,100538970.5660838,195508125.8944046,True,True
uk,TLH1,GNN-oof-123,10.0,500.0,0.9,244.95560217633138,72.1277760986412,True,4791938.369738696,105330908.93582247,9209230.664999962,204792636.0072201,100538970.56608377,195583405.34222013,True,True
uk,TLH1,GNN-oof-123,10.0,100.0,1.0,322.228151223621,72.1277760986412,True,4791938.369738697,138558105.02615708,9209230.665,152771440.25959176,133766166.65641838,143562209.59459177,True,True
uk,TLH1,GNN-oof-123,10.0,300.0,1.0,322.228151223621,72.1277760986412,True,4791938.369738697,138558105.02615702,9209230.664999992,238905945.73382124,133766166.65641832,229696715.06882125,True,True
uk,TLH1,GNN-oof-123,10.0,500.0,1.0,322.228151223621,72.1277760986412,True,4791938.369738696,138558105.02615705,9209230.664999962,271247028.1878892,133766166.65641835,262037797.52288926,True,True
uk,TLH1,GNN-oof-456,10.0,100.0,0.5,157.90914843216953,63.691796589110886,True,4360557.471842778,67900933.82583287,5274885.895,80543707.67444217,63540376.35399009,75268821.77944218,True,True
uk,TLH1,GNN-oof-456,10.0,300.0,0.5,157.90914843216953,63.691796589110886,True,4360557.471842779,67900933.8258329,5274885.894999981,128191138.66804838,63540376.35399012,122916252.7730484,True,True
uk,TLH1,GNN-oof-456,10.0,500.0,0.5,157.90914843216953,63.691796589110886,True,4360557.471842777,67900933.8258329,5274885.894999951,128173204.60481784,63540376.35399012,122898318.70981789,True,True
uk,TLH1,GNN-oof-456,10.0,100.0,0.8,202.37329633745796,63.691796589110886,True,4360557.471842778,87020517.42510693,5274885.895,99663291.2737162,82659959.95326415,94388405.3787162,True,True
uk,TLH1,GNN-oof-456,10.0,300.0,0.8,202.37329633745796,63.691796589110886,True,4360557.471842779,87020517.42510693,5274885.894999981,166430305.86659646,82659959.95326415,161155419.97159648,True,True
uk,TLH1,GNN-oof-456,10.0,500.0,0.8,202.37329633745796,63.691796589110886,True,4360557.471842777,87020517.42510693,5274885.894999951,166412371.80336577,82659959.95326415,161137485.90836582,True,True
uk,TLH1,GNN-oof-456,10.0,100.0,0.9,225.92592686767654,63.691796589110886,True,4360557.471842778,97148148.55310093,5274885.895,109790922.40171018,92787591.08125815,104516036.50671019,True,True
uk,TLH1,GNN-oof-456,10.0,300.0,0.9,225.92592686767654,63.691796589110886,True,4360557.471842779,97148148.55310093,5274885.894999981,186685568.12258443,92787591.08125815,181410682.22758445,True,True
uk,TLH1,GNN-oof-456,10.0,500.0,0.9,225.92592686767654,63.691796589110886,True,4360557.471842777,97148148.55310093,5274885.894999951,186667634.05935386,92787591.08125815,181392748.1643539,True,True
uk,TLH1,GNN-oof-456,10.0,100.0,1.0,256.20072054745543,63.691796589110886,True,4360557.471842778,110166309.83540583,5274885.895,122809083.68401508,105805752.36356305,117534197.78901508,True,True
uk,TLH1,GNN-oof-456,10.0,300.0,1.0,256.20072054745543,63.691796589110886,True,4360557.471842779,110166309.83540584,5274885.894999981,208720913.0396846,105805752.36356306,203446027.1446846,True,True
uk,TLH1,GNN-oof-456,10.0,500.0,1.0,256.20072054745543,63.691796589110886,True,4360557.471842777,110166309.83540583,5274885.894999951,212703956.62396368,105805752.36356305,207429070.72896373,True,True
uk,TLH1,Uni,20.0,100.0,0.5,299.9035629295311,138.799701155769,True,15597852.256522743,128666366.16689263,11910906.380807638,126856940.6088804,113068513.91036989,114946034.22807276,True,True
uk,TLH1,Uni,20.0,300.0,0.5,299.9035629295311,138.799701155769,True,15890018.149328481,128958532.05969836,9905271.167422965,199243071.67644426,113068513.91036987,189337800.50902128,True,True
uk,TLH1,Uni,20.0,500.0,0.5,299.9035629295311,138.799701155769,True,15890018.149328483,128958532.05969836,9915925.396152973,248441748.68559456,113068513.91036987,238525823.2894416,True,True
uk,TLH1,Uni,20.0,100.0,0.8,464.17985973381485,138.799701155769,True,15597852.256522743,199305173.79273462,11910906.380807638,197495748.23472244,183707321.53621188,185584841.8539148,True,True
uk,TLH1,Uni,20.0,300.0,0.8,464.17985973381485,138.799701155769,True,15890018.149328481,199597339.68554035,9905271.167422965,269895329.8497092,183707321.53621188,259990058.68228626,True,True
uk,TLH1,Uni,20.0,500.0,0.8,464.17985973381485,138.799701155769,True,15890018.149328483,199597339.68554035,9915925.396152973,356043285.8713616,183707321.53621188,346127360.47520864,True,True
uk,TLH1,Uni,20.0,100.0,0.9,605.972978664555,138.799701155769,True,15597852.256522743,260276214.93295282,11910906.380807638,258466789.3749407,244678362.67643008,246555882.99413306,True,True
uk,TLH1,Uni,20.0,300.0,0.9,605.972978664555,138.799701155769,True,15890018.149328481,260568380.82575855,9905271.167422965,330866370.9899276,244678362.67643008,320961099.82250464,True,True
uk,TLH1,Uni,20.0,500.0,0.9,605.972978664555,138.799701155769,True,15890018.149328483,260568380.82575855,9915925.396152973,417036744.5906182,244678362.67643008,407120819.1944652,True,True
uk,TLH1,Uni,20.0,100.0,1.0,643.7854099301535,138.799701155769,True,15597852.256522743,276535560.37716025,11910906.380807638,274726134.81914806,260937708.1206375,262815228.43834043,True,True
uk,TLH1,Uni,20.0,300.0,1.0,643.7854099301535,138.799701155769,True,15890018.149328481,276827726.26996607,9905271.167422965,347125716.43413496,260937708.1206376,337220445.266712,True,True
uk,TLH1,Uni,20.0,500.0,1.0,643.7854099301535,138.799701155769,True,15890018.149328483,276827726.269966,9915925.396152973,433296090.0348255,260937708.12063754,423380164.63867253,True,True
uk,TLH1,LU,20.0,100.0,0.5,292.5577056122864,135.45546254159262,True,14893747.646428647,125573648.32204565,11234591.630807638,123070458.38549992,110679900.67561701,111835866.75469229,True,True
uk,TLH1,LU,20.0,300.0,0.5,292.5577056122864,135.45546254159262,True,15119912.737666141,125799813.41328314,7935299.052422956,197059022.4359625,110679900.675617,189123723.38353956,True,True
uk,TLH1,LU,20.0,500.0,0.5,292.5577056122864,135.45546254159262,True,15119912.737666141,125799813.41328314,7945953.281152964,241449928.90403765,110679900.675617,233503975.6228847,True,True
uk,TLH1,LU,20.0,100.0,0.8,476.94574483862317,135.45546254159262,True,14893747.646428647,204860505.18937048,11234591.630807638,202357315.25282475,189966757.54294184,191122723.62201712,True,True
uk,TLH1,LU,20.0,300.0,0.8,476.94574483862317,135.45546254159262,True,15119912.737666141,205086670.28060797,7935299.052422956,276359329.8507103,189966757.54294184,268424030.79828733,True,True
uk,TLH1,LU,20.0,500.0,0.8,476.94574483862317,135.45546254159262,True,15119912.737666141,205086670.28060797,7945953.281152964,362507285.8723627,189966757.54294184,354561332.5912097,True,True
uk,TLH1,LU,20.0,100.0,0.9,556.4833553123827,135.45546254159262,True,14893747.646428647,239061677.6930871,11234591.630807638,236558487.7565414,224167930.04665846,225323896.12573376,True,True
uk,TLH1,LU,20.0,300.0,0.9,556.4833553123827,135.45546254159262,True,15119912.737666141,239287842.78432465,7935299.052422956,310560502.354427,224167930.04665852,302625203.30200404,True,True
uk,TLH1,LU,20.0,500.0,0.9,556.4833553123827,135.45546254159262,True,15119912.737666141,239287842.7843246,7945953.281152964,396730875.9551175,224167930.04665846,388784922.67396456,True,True
uk,TLH1,LU,20.0,100.0,1.0,652.7563796419312,135.45546254159262,True,14893747.646428647,280459078.1547929,11234591.630807638,277955888.2182472,265565330.50836426,266721296.58743954,True,True
uk,TLH1,LU,20.0,300.0,1.0,652.7563796419312,135.45546254159262,True,15119912.737666141,280685243.2460304,7935299.052422956,351957902.81613266,265565330.50836426,344022603.7637097,True,True
uk,TLH1,LU,20.0,500.0,1.0,652.7563796419312,135.45546254159262,True,15119912.737666141,280685243.2460304,7945953.281152964,438128276.4168234,265565330.50836426,430182323.1356704,True,True
uk,TLH1,LU-soft,20.0,100.0,0.5,268.1813798555853,141.58600388044738,True,16022780.441941962,115062694.05896139,11285920.300807644,113093420.65657906,99039913.61701943,101807500.35577142,True,True
uk,TLH1,LU-soft,20.0,300.0,0.5,268.1813798555853,141.58600388044738,True,16278079.720882243,115317993.33790167,7900930.657422975,185163295.44161877,99039913.61701943,177262364.78419578,True,True
uk,TLH1,LU-soft,20.0,500.0,0.5,268.1813798555853,141.58600388044738,True,16278079.72088224,115317993.33790167,7911584.886152953,220849897.0806896,99039913.61701943,212938312.19453666,True,True
uk,TLH1,LU-soft,20.0,100.0,0.8,315.21350745521136,141.58600388044738,True,16022780.441941962,135286508.92680064,11285920.300807644,133317235.52441828,119263728.48485868,122031315.22361064,True,True
uk,TLH1,LU-soft,20.0,300.0,0.8,315.21350745521136,141.58600388044738,True,16278079.720882243,135541808.20574093,7900930.657422975,205387110.30945793,119263728.48485869,197486179.65203494,True,True
uk,TLH1,LU-soft,20.0,500.0,0.8,315.21350745521136,141.58600388044738,True,16278079.72088224,135541808.2057409,7911584.886152953,261297526.8163681,119263728.48485866,253385941.93021515,True,True
uk,TLH1,LU-soft,20.0,100.0,0.9,341.72390129985723,141.58600388044738,True,16022780.441941962,146685978.27999833,11285920.300807644,144716704.87761602,130663197.83805637,133430784.57680838,True,True
uk,TLH1,LU-soft,20.0,300.0,0.9,341.72390129985723,141.58600388044738,True,16278079.720882243,146941277.5589386,7900930.657422975,216786579.66265568,130663197.83805636,208885649.0052327,True,True
uk,TLH1,LU-soft,20.0,500.0,0.9,341.72390129985723,141.58600388044738,True,16278079.72088224,146941277.5589386,7911584.886152953,284096465.5227635,130663197.83805636,276184880.6366105,True,True
uk,TLH1,LU-soft,20.0,100.0,1.0,500.4937441618782,141.58600388044738,True,16022780.441941962,214957010.7106674,11285920.300807644,212987737.308285,198934230.26872545,201701817.00747734,True,True
uk,TLH1,LU-soft,20.0,300.0,1.0,500.4937441618782,141.58600388044738,True,16278079.720882243,215212309.98960766,7900930.657422975,285071062.6407477,198934230.26872543,277170131.98332477,True,True
uk,TLH1,LU-soft,20.0,500.0,1.0,500.4937441618782,141.58600388044738,True,16278079.72088224,215212309.98960766,7911584.886152953,371219018.66240007,198934230.26872543,363307433.77624714,True,True
uk,TLH1,Ref,20.0,100.0,0.5,126.72612926253056,56.47862856771201,True,4017020.492149192,54492235.582888134,2077134.2558076344,64215268.851914324,50475215.090738945,62138134.59610669,True,True
uk,TLH1,Ref,20.0,300.0,0.5,126.72612926253056,56.47862856771201,True,4017020.492149193,54492235.58288814,2086101.2874229848,103275027.11688218,50475215.09073895,101188925.82945919,True,True
uk,TLH1,Ref,20.0,500.0,0.5,126.72612926253056,56.47862856771201,True,4017020.492149194,54492235.58288814,2096755.516152978,103283994.14849743,50475215.090738945,101187238.63234445,True,True
uk,TLH1,Ref,20.0,100.0,0.8,152.3163112082792,56.47862856771201,True,4017020.492149192,65496013.81956005,2077134.2558076344,75219047.08858624,61478993.32741086,73141912.8327786,True,True
uk,TLH1,Ref,20.0,300.0,0.8,152.3163112082792,56.47862856771201,True,4017020.492149193,65496013.81956006,2086101.2874229848,125282583.59022602,61478993.32741086,123196482.30280304,True,True
uk,TLH1,Ref,20.0,500.0,0.8,152.3163112082792,56.47862856771201,True,4017020.492149194,65496013.81956005,2096755.516152978,125291550.62184128,61478993.327410854,123194795.1056883,True,True
uk,TLH1,Ref,20.0,100.0,0.9,181.70083932498463,56.47862856771201,True,4017020.492149192,78131360.90974341,2077134.2558076344,87854394.17876956,74114340.41759422,85777259.92296192,True,True
uk,TLH1,Ref,20.0,300.0,0.9,181.70083932498463,56.47862856771201,True,4017020.492149193,78131360.90974341,2086101.2874229848,150553277.77059266,74114340.41759422,148467176.48316967,True,True
uk,TLH1,Ref,20.0,500.0,0.9,181.70083932498463,56.47862856771201,True,4017020.492149194,78131360.90974341,2096755.516152978,150562244.8022079,74114340.41759422,148465489.2860549,True,True
uk,TLH1,Ref,20.0,100.0,1.0,285.34154341563243,56.47862856771201,True,4017020.492149192,122696863.66872194,2077134.2558076344,132419896.9377481,118679843.17657275,130342762.68194047,True,True
uk,TLH1,Ref,20.0,300.0,1.0,285.34154341563243,56.47862856771201,True,4017020.492149193,122696863.66872194,2086101.2874229848,218576819.99101585,118679843.17657275,216490718.70359287,True,True
uk,TLH1,Ref,20.0,500.0,1.0,285.34154341563243,56.47862856771201,True,4017020.492149194,122696863.66872194,2096755.516152978,239693250.32016507,118679843.17657275,237596494.8040121,True,True
uk,TLH1,GNN-oof-42,20.0,100.0,0.5,179.89449742582457,100.94837624777048,True,7340411.145353348,77337482.32918502,12799667.145807624,78722244.15765722,69997071.18383168,65922577.0118496,True,True
uk,TLH1,GNN-oof-42,20.0,300.0,0.5,179.89449742582457,100.94837624777048,True,7357562.709272872,77354633.89310457,12808634.177422956,147462818.6083933,69997071.18383169,134654184.43097037,True,True
uk,TLH1,GNN-oof-42,20.0,500.0,0.5,179.89449742582457,100.94837624777048,True,7357562.709272872,77354633.89310455,12819288.406152964,147462818.60839328,69997071.18383168,134643530.20224032,True,True
uk,TLH1,GNN-oof-42,20.0,100.0,0.8,236.56715569222123,100.94837624777048,True,7340411.145353348,101706725.38373564,12799667.145807624,103091487.21220776,94366314.2383823,90291820.06640014,True,True
uk,TLH1,GNN-oof-42,20.0,300.0,0.8,236.56715569222123,100.94837624777048,True,7357562.709272872,101723876.94765519,12808634.177422956,189006300.41186246,94366314.23838231,176197666.2344395,True,True
uk,TLH1,GNN-oof-42,20.0,500.0,0.8,236.56715569222123,100.94837624777048,True,7357562.709272872,101723876.94765516,12819288.406152964,196201304.71749443,94366314.23838228,183382016.31134146,True,True
uk,TLH1,GNN-oof-42,20.0,100.0,0.9,250.26188730486885,100.94837624777048,True,7340411.145353348,107595459.97717407,12799667.145807624,108980221.80564626,100255048.83182073,96180554.65983863,True,True
uk,TLH1,GNN-oof-42,20.0,300.0,0.9,250.26188730486885,100.94837624777048,True,7357562.709272872,107612611.5410936,12808634.177422956,194908485.55272382,100255048.83182073,182099851.37530088,True,True
uk,TLH1,GNN-oof-42,20.0,500.0,0.9,250.26188730486885,100.94837624777048,True,7357562.709272872,107612611.5410936,12819288.406152964,207978773.90437132,100255048.83182073,195159485.49821836,True,True
uk,TLH1,GNN-oof-42,20.0,100.0,1.0,366.3502630538417,100.94837624777048,True,7340411.145353348,157513461.54923245,12799667.145807624,158898223.3777046,150173050.4038791,146098556.23189697,True,True
uk,TLH1,GNN-oof-42,20.0,300.0,1.0,366.3502630538417,100.94837624777048,True,7357562.709272872,157530613.11315197,12808634.177422956,245068596.97839528,150173050.4038791,232259962.80097234,True,True
uk,TLH1,GNN-oof-42,20.0,500.0,1.0,366.3502630538417,100.94837624777048,True,7357562.709272872,157530613.11315197,12819288.406152964,307814777.048488,150173050.4038791,294995488.64233506,True,True
uk,TLH1,GNN-oof-123,20.0,100.0,0.5,190.2994468727253,122.77427313202926,True,8394508.524595164,81769259.60280992,13319291.400807627,76552575.26220188,73374751.07821476,63233283.86139425,True,True
uk,TLH1,GNN-oof-123,20.0,300.0,0.5,190.2994468727253,122.77427313202926,True,8454011.077057127,81828762.15527189,13328258.43242295,152955249.62084976,73374751.07821476,139626991.1884268,True,True
uk,TLH1,GNN-oof-123,20.0,500.0,0.5,190.2994468727253,122.77427313202926,True,8454011.077057127,81828762.15527189,13338912.661152989,152955249.62084976,73374751.07821476,139616336.95969677,True,True
uk,TLH1,GNN-oof-123,20.0,100.0,0.8,274.56828989619527,122.77427313202926,True,8394508.524595164,118004862.10290205,13319291.400807627,112788177.76229396,109610353.57830688,99468886.36148635,True,True
uk,TLH1,GNN-oof-123,20.0,300.0,0.8,274.56828989619527,122.77427313202926,True,8454011.077057127,118064364.655364,13328258.43242295,198891298.62586993,109610353.57830688,185563040.193447,True,True
uk,TLH1,GNN-oof-123,20.0,500.0,0.8,274.56828989619527,122.77427313202926,True,8454011.077057127,118064364.655364,13338912.661152989,225426454.6210339,109610353.57830688,212087541.95988092,True,True
uk,TLH1,GNN-oof-123,20.0,100.0,0.9,329.64514300086637,122.77427313202926,True,8394508.524595164,141687908.93791065,13319291.400807627,136471224.59730256,133293400.41331547,123151933.19649494,True,True
uk,TLH1,GNN-oof-123,20.0,300.0,0.9,329.64514300086637,122.77427313202926,True,8454011.077057127,141747411.49037257,13328258.43242295,222628147.6505703,133293400.41331545,209299889.21814734,True,True
uk,TLH1,GNN-oof-123,20.0,500.0,0.9,329.64514300086637,122.77427313202926,True,8454011.077057127,141747411.49037263,13338912.661152989,272792548.29105103,133293400.4133155,259453635.62989804,True,True
uk,TLH1,GNN-oof-123,20.0,100.0,1.0,342.3689405983832,122.77427313202926,True,8394508.524595164,147159141.9048428,13319291.400807627,141942457.5642348,138764633.38024762,128623166.16342717,True,True
uk,TLH1,GNN-oof-123,20.0,300.0,1.0,342.3689405983832,122.77427313202926,True,8454011.077057127,147218644.45730475,13328258.43242295,228099380.61750254,138764633.38024762,214771122.18507957,True,True
uk,TLH1,GNN-oof-123,20.0,500.0,1.0,342.3689405983832,122.77427313202926,True,8454011.077057127,147218644.45730475,13338912.661152989,283735014.22491544,138764633.38024762,270396101.5637624,True,True
uk,TLH1,GNN-oof-456,20.0,100.0,0.5,200.9046207825528,100.39122177468124,True,7459064.613970952,86376357.77992932,11292579.925807625,88620755.5800389,78917293.16595837,77328175.65423128,True,True
uk,TLH1,GNN-oof-456,20.0,300.0,0.5,200.9046207825528,100.39122177468124,True,7471693.77053932,86388986.93649772,11301546.957422972,164319419.98467624,78917293.1659584,153017873.02725327,True,True
uk,TLH1,GNN-oof-456,20.0,500.0,0.5,200.9046207825528,100.39122177468124,True,7471693.77053932,86388986.93649767,11312201.186153024,164319419.98467624,78917293.16595836,153007218.79852322,True,True
uk,TLH1,GNN-oof-456,20.0,100.0,0.8,221.62568042629164,100.39122177468124,True,7459064.613970952,95286413.42673703,11292579.925807625,97530811.2268466,87827348.81276608,86238231.30103898,True,True
uk,TLH1,GNN-oof-456,20.0,300.0,0.8,221.62568042629164,100.39122177468124,True,7471693.77053932,95299042.58330539,11301546.957422972,182107171.728512,87827348.81276608,170805624.77108902,True,True
uk,TLH1,GNN-oof-456,20.0,500.0,0.8,221.62568042629164,100.39122177468124,True,7471693.77053932,95299042.58330539,11312201.186153024,182139531.27829164,87827348.81276608,170827330.09213862,True,True
